product_id,revenue,active_weeks,description,active_share,cumulative_share,abc
20886,2937.21,72,BOX OF 9 PEBBLE CANDLES,0.9,0.7955816979203293,A
21765,2932.54,39,HANGING METAL BIRD BATH,0.4875,0.7958264683367063,A
84580,2930.67,72,MOUSE TOY WITH PINK T-SHIRT,0.9,0.7960710826697296,A
47505,2919.1600000000003,21,MINATURE COLOURED GARDENING SET,0.2625,0.7963147362971895,A
22440,2915.36,54,BALLOON WATER BOMB PACK OF 35,0.675,0.7965580727499195,A
22065,2912.56,35,CHRISTMAS PUDDING TRINKET POT ,0.4375,0.796801175494954,A
21732,2904.4500000000003,26,RED HANGING METAL STAR TLIGHT HLDR,0.325,0.7970436013223413,A
22304,2900.8399999999997,55,COFFEE MUG BLUE PAISLEY DESIGN,0.6875,0.7972857258337354,A
84969,2899.21,71,ASSORTED COLOUR SET 6 TEASPOONS,0.8875,0.7975277142938637,A
21830,2896.33,72,ASSORTED CREEPY CRAWLIES,0.9,0.7977694623689336,A
21034,2894.6499999999996,78,REX CASH+CARRY JUMBO SHOPPER,0.975,0.7980110702193861,A
22122,2894.2200000000003,35,SET OF 2 FANCY FONT TEA TOWELS,0.4375,0.798252642179014,A
85049G,2879.31,67,CHOCOLATE BOX RIBBONS ,0.8375,0.7984929696451624,A
22272,2877.4900000000002,65,FELTCRAFT DOLL MARIA,0.8125,0.7987331452013087,A
22177,2870.81,21,5 HOOK BLACKBOARD ORGANISER ,0.2625,0.7989727631976666,A
16161U,2869.92,74,"WRAP,SUKI AND FRIENDS",0.925,0.7992123069083642,A
20973,2863.67,63,12 PENCIL SMALL TUBE WOODLAND,0.7875,0.7994513289500982,A
21333,2861.7000000000003,60,CLASSIC WHITE FRAME,0.75,0.7996901865617748,A
21626,2861.37,62,VINTAGE UNION JACK PENNANT,0.775,0.7999290166293301,A
23170,2859.7699999999995,6,REGENCY TEA PLATE ROSES ,0.075,0.8001677131496309,B
22628,2859.7400000000002,48,PICNIC BOXES SET OF 3 RETROSPOT ,0.6,0.8004064071659206,B
22732,2858.43,21,3D VINTAGE CHRISTMAS STICKERS ,0.2625,0.8006449918403955,B
35001W,2856.08,45,HAND OPEN SHAPE DECO.WHITE,0.5625,0.8008833803673402,B
22477,2855.7999999999997,58,WATERING CAN GARDEN MARKER,0.725,0.8011217455235153,B
22978,2838.04,18,PANTRY ROLLING PIN,0.225,0.8013586283051636,B
22548,2833.2,61,HEADS AND TAILS SPORTING FUN,0.7625,0.8015951071063664,B
82494l,2832.61,26,WOODEN FRAME ANTIQUE WHITE ,0.325,0.8018315366620191,B
22166,2832.22,60,"WALL MIRROR , RECT DIAMANTE, PINK/",0.75,0.8020679336655286,B
22406,2827.31,53,MONEY BOX KINGS CHOICE DESIGN,0.6625,0.8023039208459003,B
22475,2827.21,58,SKULL DESIGN TV DINNER TRAY,0.725,0.8025398996795686,B
22957,2825.2500000000005,15,SET 3 PAPER VINTAGE CHICK PAPER EGG,0.1875,0.8027757149178499,B
22797,2819.79,31,CHEST OF DRAWERS GINGHAM HEART ,0.3875,0.8030110744261246,B
22778,2817.4,30,GLASS CLOCHE SMALL,0.375,0.8032462344481878,B
21272,2816.28,75,SALLE DE BAIN HOOK,0.9375,0.8034813009871725,B
22562,2816.03,62,MONSTERS STENCIL CRAFT,0.775,0.8037163466593987,B
22898,2815.41,37,CHILDRENS APRON APPLE DESIGN,0.4625,0.8039513405820637,B
21473,2813.16,37,SWEETHEART CREAM STEEL TABLE RECT,0.4625,0.804186146703902,B
23078,2809.79,13,ICE CREAM PEN LIP GLOSS ,0.1625,0.8044206715418349,B
72802B,2805.79,62,OCEAN SCENT CANDLE IN JEWELLED BOX,0.775,0.8046548625116313,B
46000M,2802.4,72,POLYESTER FILLER PAD 45x45cm,0.9,0.8048887705281819,B
85040A,2801.2999999999997,76,S/4 PINK FLOWER CANDLES IN BOWL,0.95,0.8051225867309949,B
21324,2783.77,60,HANGING MEDINA LANTERN SMALL,0.75,0.8053549397566989,B
22774,2781.89,29,RED DRAWER KNOB ACRYLIC EDWARDIAN,0.3625,0.8055871358643788,B
22223,2777.21,62,CAKE PLATE LOVEBIRD PINK,0.775,0.8058189413463387,B
21728,2773.11,21,METAL MEDINA LANTERN ,0.2625,0.8060504046134584,B
22760,2770.19,32,"TRAY, BREAKFAST IN BED",0.4,0.8062816241568385,B
22744,2765.65,39,MAKE YOUR OWN MONSOON CARD KIT,0.4875,0.8065124647598834,B
21564,2762.1400000000003,73,PINK  HEART SHAPE LOVE BUCKET ,0.9125,0.8067430123936384,B
23077,2760.11,13,DOUGHNUT LIP GLOSS ,0.1625,0.806973390589314,B
22245,2758.8199999999997,72,"HOOK, 1 HANGER ,MAGIC GARDEN",0.9,0.8072036611125156,B
21784,2748.43,62,SHOE SHINE BOX ,0.775,0.8074330644132321,B
22574,2748.2799999999997,31,HEART WOODEN CHRISTMAS DECORATION,0.3875,0.8076624551938935,B
84909A,2746.55,7,PINK PAISLEY QUILT ,0.0875,0.8078917015765859,B
22483,2745.51,62,RED GINGHAM TEDDY BEAR ,0.775,0.8081208611535626,B
85184D,2742.6499999999996,30,S/4 BLUE ROUND DECOUPAGE BOXES,0.375,0.8083497820148218,B
22661,2735.55,46,CHARLOTTE BAG DOLLY GIRL DESIGN,0.575,0.8085781102601383,B
23052,2734.63,16,RECYCLED ACAPULCO MAT TURQUOISE,0.2,0.8088063617157834,B
22497,2720.26,66,SET OF 2 TINS VINTAGE BATHROOM ,0.825,0.8090334137501475,B
21796,2705.69,29,SET OF 3 RED STRIPE BASKETS,0.3625,0.8092592496698237,B
21717,2702.7999999999997,38,EASTER TIN BUCKET,0.475,0.8094848443697712,B
22536,2702.75,58,MAGIC DRAWING SLATE PURDEY,0.725,0.809710434896367,B
22341,2700.5099999999998,71,LOVE GARLAND PAINTED ZINC ,0.8875,0.8099358384568063,B
22775,2692.35,34,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,0.425,0.8101605609262467,B
22519,2676.03,56,CHILDS GARDEN BRUSH PINK,0.7,0.8103839212136894,B
21191,2662.61,46,LARGE WHITE HONEYCOMB PAPER BELL  ,0.575,0.8106061613735337,B
20674,2659.46,74,GREEN SPOTTY BOWL,0.925,0.8108281386122205,B
22594,2657.89,31,CHRISTMAS GINGHAM TREE,0.3875,0.8110499848076635,B
22292,2647.77,56,"SPRING DEC , HANGING CHICK  YELLOW",0.7,0.8112709863167208,B
84968F,2647.04,41,S/16 VINTAGE SKY BLUE CUTLERY,0.5125,0.8114919268948431,B
22782,2646.7,22,SET 3 WICKER STORAGE BASKETS ,0.275,0.8117128390941737,B
21812,2619.9500000000003,46,GARLAND WITH HEARTS AND BELLS,0.575,0.8119315185503403,B
22184,2619.81,44,CAKE STAND VICTORIAN FILIGREE LARGE,0.55,0.8121501863211223,B
22518,2619.65,54,CHILDS GARDEN BRUSH BLUE,0.675,0.8123688407371789,B
22071,2618.25,61,SMALL RETRO SPOT MUG IN BOX  WHITE,0.7625,0.8125873782993875,B
84795C,2617.44,28,OCEAN STRIPE HAMMOCK ,0.35,0.8128058482532984,B
22305,2612.96,58,COFFEE MUG PINK PAISLEY DESIGN,0.725,0.8130239442748964,B
84558A,2608.05,52,3D DOG PICTURE PLAYING CARDS,0.65,0.8132416304733566,B
22194,2607.64,66,BLACK DINER WALL CLOCK,0.825,0.8134592824503328,B
22578,2605.63,24,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.3,0.8136767666585704,B
84596B,2600.73,74,SMALL DOLLY MIX DESIGN ORANGE BOWL,0.925,0.8138938418783404,B
84849B,2593.83,73,FAIRY SOAP SOAP HOLDER,0.9125,0.8141103411755747,B
22428,2593.33,53,ENAMEL FIRE BUCKET CREAM,0.6625,0.8143267987392919,B
22989,2592.26,20,SET 2 PANTRY DESIGN TEA TOWELS,0.25,0.8145431669932824,B
21993,2587.76,69,FLORAL FOLK STATIONERY SET,0.8625,0.8147591596456194,B
21923,2581.69,27,RED/CREAM STRIPE FRINGE HAMMOCK,0.3375,0.8149746456530588,B
22723,2580.15,26,SET OF 6 HERB TINS SKETCHBOOK,0.325,0.8151900031212657,B
21179,2577.67,73,NO JUNK MAIL METAL SIGN,0.9125,0.8154051535912279,B
20982,2577.33,74,12 PENCILS TALL TUBE SKULLS,0.925,0.8156202756823984,B
21987,2570.4,72,PACK OF 6 SKULL PAPER CUPS,0.9,0.8158348193470222,B
23076,2562.1,13,ICE CREAM SUNDAE LIP GLOSS,0.1625,0.8160486702352623,B
22747,2549.4100000000003,36,POPPY'S PLAYHOUSE BATHROOM,0.45,0.8162614619268388,B
22822,2547.9500000000003,31,CREAM WALL PLANTER HEART SHAPED,0.3875,0.8164741317565455,B
22807,2544.8100000000004,36,SET OF 6 T-LIGHTS TOADSTOOLS,0.45,0.8166865394997649,B
21192,2535.81,48,WHITE BELL HONEYCOMB PAPER ,0.6,0.8168981960396768,B
20787,2535.1,16,BLUE RETRO BAR STOOL,0.2,0.8171097933179945,B
23171,2533.7599999999998,6,REGENCY TEA PLATE GREEN ,0.075,0.8173212787504863,B
22600,2531.12,29,CHRISTMAS RETROSPOT STAR WOOD,0.3625,0.8175325438300078,B
79323GR,2530.54,18,GREEN CHERRY LIGHTS,0.225,0.8177437604986496,B
21557,2530.27,72,SET OF 6 FUNKY BEAKERS,0.9,0.8179549546311922,B
85132B,2528.15,35,CHARLIE AND LOLA TABLE TINS,0.4375,0.8181659718136224,B
21354,2523.52,52,TOAST ITS - BEST MUM,0.65,0.8183766025436843,B
21577,2523.2599999999998,71,SAVE THE PLANET COTTON TOTE BAG,0.8875,0.8185872115723174,B
15044C,2518.55,65,PURPLE PAPER PARASOL,0.8125,0.8187974274712196,B
22449,2516.77,52,SILK PURSE RUSSIAN DOLL PINK,0.65,0.819007494798801,B
21329,2515.74,77,DINOSAURS  WRITING SET ,0.9625,0.8192174761553371,B
22731,2513.16,17,3D CHRISTMAS STAMPS STICKERS ,0.2125,0.8194272421669251,B
22589,2511.98,22,CARDHOLDER GINGHAM STAR,0.275,0.8196369096874129,B
21902,2509.1400000000003,75,"KEY FOB , FRONT  DOOR ",0.9375,0.8198463401615236,B
82597,2508.5600000000004,45,BOMBS AWAY METAL SIGN,0.5625,0.8200557222247544,B
22653,2507.07,43,BUTTON BOX ,0.5375,0.8202649799221043,B
21469,2497.9,60,POLKA DOT RAFFIA FOOD COVER,0.75,0.820473472226751,B
84754,2497.4,37,S/15 SILVER GLASS BAUBLES IN BAG,0.4625,0.8206819227978805,B
21245,2492.37,74,GREEN  SPOTTY PLATE ,0.925,0.8208899535298282,B
23174,2487.94,6,REGENCY SUGAR BOWL GREEN,0.075,0.8210976145028144,B
22803,2483.44,12,IVORY EMBROIDERED QUILT ,0.15,0.8213048998741469,B
22347,2470.63,29,PIZZA SLICE DISH,0.3625,0.8215111160327718,B
22842,2467.04,35,BISCUIT TIN VINTAGE RED,0.4375,0.8217170325447439,B
21360,2459.11,45,JOY LARGE WOOD LETTERS,0.5625,0.8219222871631352,B
20977,2454.2799999999997,72,36 PENCILS TUBE WOODLAND,0.9,0.8221271386357514,B
21466,2450.4900000000002,67,RED FLOWER CROCHET FOOD COVER,0.8375,0.8223316737683081,B
22479,2444.75,53,DAISY GARDEN MARKER,0.6625,0.8225357298000887,B
21688,2442.2200000000003,56,SILVER PLATE CANDLE BOWL SMALL,0.7,0.8227395746602729,B
51014A,2438.58,63,"FEATHER PEN,HOT PINK",0.7875,0.8229431157004528,B
20692,2428.36,30,FLORAL ELEPHANT SOFT TOY,0.375,0.8231458037075433,B
21948,2424.23,70,SET OF 6 CAKE CHOPSTICKS,0.875,0.8233481469957828,B
22474,2419.87,57,SPACEBOY TV DINNER TRAY,0.7125,0.8235501263677534,B
15058B,2417.77,39,PINK WHITE SPOTS GARDEN PARASOL,0.4875,0.8237519304589521,B
21111,2410.36,53,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",0.6625,0.8239531160594276,B
22047,2408.0,66,EMPIRE GIFT WRAP,0.825,0.8241541046777026,B
21327,2407.2799999999997,76,SKULLS WRITING SET ,0.95,0.8243550331997129,B
21924,2405.71,34,BLUE/CREAM STRIPE FRINGE HAMMOCK,0.425,0.8245558306784797,B
21897,2405.2200000000003,40,POTTING SHED CANDLE CITRONELLA,0.5,0.8247565872583997,B
84356,2403.96,47,POMPOM CURTAIN,0.5875,0.8249572386698567,B
22823,2400.0,9,CHEST NATURAL WOOD 20 DRAWERS,0.1125,0.8251575595518583,B
21829,2398.14,76,DINOSAUR KEYRINGS ASSORTED,0.95,0.8253577251851765,B
22721,2395.69,26,SET OF 3 CAKE TINS SKETCHBOOK,0.325,0.8255576863242607,B
21054,2395.0499999999997,59,NURSE'S BAG SOFT TOY,0.7375,0.8257575940444434,B
23283,2392.48,8,DOORMAT VINTAGE LEAVES DESIGN ,0.1,0.825957287254348,B
21811,2391.59,55,CHRISTMAS HANGING HEART WITH BELL,0.6875,0.8261569061785924,B
21323,2386.99,26,HANGING MEDINA LANTERN LARGE,0.325,0.8263561411544794,B
84944,2379.82,32,SET OF 6 KASHMIR FOLKART BAUBLES,0.4,0.8265547776717316,B
90062,2374.11,47,CARNIVAL BRACELET,0.5875,0.8267529375922186,B
22894,2367.08,31,TABLECLOTH RED APPLES DESIGN ,0.3875,0.8269505107394555,B
20981,2367.02,73,12 PENCILS TALL TUBE WOODLAND,0.9125,0.8271480788786701,B
15058A,2366.5,38,BLUE WHITE SPOTS GARDEN PARASOL,0.475,0.8273456036150272,B
22293,2361.8199999999997,55,"SPRING DEC , HANGING CHICK  GREEN",0.6875,0.8275427377256643,B
22136,2353.68,71,LOVE HEART SOCK HANGER,0.8875,0.8277391924146433,B
37501,2353.39,64,TEA TIME TEA SET IN GIFT BOX,0.8,0.8279356228981825,B
85041,2350.84,25,SET/4 PINK ORCHID CANDLES IN BOWL,0.3125,0.8281318405407844,B
22525,2348.91,55,CHILDRENS GARDEN GLOVES PINK,0.6875,0.8283278970920105,B
22095,2347.96,54,LADS ONLY TISSUE BOX,0.675,0.8285238743495541,B
84509F,2347.35,27,NEW ENGLAND PLACEMATS,0.3375,0.8287198006922067,B
23108,2347.14,6,SET OF 10 LED DOLLY LIGHTS,0.075,0.8289157095067824,B
22794,2342.88,34,SWEETHEART WIRE MAGAZINE RACK,0.425,0.8291112627517924,B
21967,2341.73,67,PACK OF 12 SKULL TISSUES,0.8375,0.8293067200097132,B
21540,2339.55,34,DAIRY MAID CERAMIC BUTTER DISH,0.425,0.8295019953094994,B
21709,2339.51,43,FOLDING UMBRELLA  CHOC/WHITE  SPOT,0.5375,0.8296972672706042,B
22415,2337.3,49,WHITE TISSUE REAM,0.6125,0.8298923547695636,B
21055,2336.2599999999998,58,TOOL BOX SOFT TOY ,0.725,0.8300873554628074,B
22927,2335.93,30,GREEN GIANT GARDEN THERMOMETER,0.375,0.8302823286119299,B
21056,2334.33,61,DOCTOR'S BAG SOFT TOY,0.7625,0.8304771682137978,B
21274,2331.44,41,EMBOSSED HEART 3 DRAWER SHELF,0.5125,0.8306717665959368,B
22736,2330.2799999999997,22,"RIBBON REEL, MAKING SNOWMEN ",0.275,0.8308662681563163,B
21467,2326.42,64,CHERRY CROCHET FOOD COVER,0.8,0.8310604475339438,B
22473,2319.42,50,TV DINNER TRAY VINTAGE PAISLEY,0.625,0.8312540426423323,B
20702,2314.95,65,PINK PADDED MOBILE,0.8125,0.8314472646530778,B
21628,2314.58,38,TRIANGULAR POUFFE VINTAGE ,0.475,0.831640455781021,B
21913,2312.62,71,VINTAGE SEASIDE JIGSAW PUZZLES,0.8875,0.831833483313577,B
84813,2310.04,40,SET OF 4 DIAMOND NAPKIN RINGS,0.5,0.8320262955011848,B
21352,2305.91,27,EUCALYPTUS & PINECONE  WREATH,0.3375,0.8322187629699417,B
22826,2300.0,8,LOVE SEAT ANTIQUE WHITE METAL,0.1,0.8324107371485265,B
84279P,2298.65,71, CHERRY BLOSSOM  DECORATIVE FLASK,0.8875,0.8326025986466153,B
21794,2287.35,52,CLASSIC FRENCH STYLE BASKET NATURAL,0.65,0.8327935169672179,B
84840,2277.76,36,SWEETHEART CARRY-ALL BASKET,0.45,0.832983634838963,B
22524,2277.7,59,CHILDRENS GARDEN GLOVES BLUE,0.7375,0.8331737477026858,B
21507,2277.42,77,"ELEPHANT, BIRTHDAY CARD, ",0.9625,0.8333638371956392,B
85035B,2274.6,39,CHOCOLATE 3 WICK MORRIS BOX CANDLE,0.4875,0.8335536913115562,B
21898,2270.3599999999997,42,POTTING SHED ROSE CANDLE,0.525,0.8337431915272484,B
21509,2270.32,78,COWBOYS AND INDIANS BIRTHDAY CARD ,0.975,0.8339326884042592,B
22021,2265.31,28,BLUE FELT EASTER EGG BASKET,0.35,0.8341217671114288,B
21203,2257.45,34,BUTTERFLIES  HONEYCOMB GARLAND,0.425,0.8343101897677099,B
23172,2255.7099999999996,6,REGENCY TEA PLATE PINK,0.075,0.8344984671913516,B
21246,2250.2000000000003,62,RED SPOTTY BIG BOWL,0.775,0.8346862847116349,B
85049C,2239.14,70,ROMANTIC PINKS RIBBONS ,0.875,0.8348731790865204,B
22154,2238.89,35,ANGEL DECORATION 3 BUTTONS ,0.4375,0.8350600525946473,B
22270,2233.71,47,HAPPY EASTER HANGING DECORATION,0.5875,0.8352464937435373,B
22902,2229.02,34,TOTE BAG I LOVE LONDON,0.425,0.835432543432037,B
21792,2224.15,51,CLASSIC FRENCH STYLE BASKET GREEN ,0.6375,0.8356181866360803,B
21949,2223.59,59,SET OF 6 STRAWBERRY CHOPSTICKS,0.7375,0.8358037830985845,B
20665,2220.25,66,RED SPOTTY PURSE ,0.825,0.8359891007811946,B
23301,2218.43,6,GARDENERS KNEELING PAD KEEP CALM ,0.075,0.8361742665538024,B
22979,2218.36,16,PANTRY WASHING UP BRUSH,0.2,0.8363594264837179,B
22530,2216.08,61,MAGIC DRAWING SLATE DOLLY GIRL ,0.7625,0.8365443961087954,B
22891,2215.59,33,TEA FOR ONE POLKADOT,0.4125,0.8367293248350262,B
22762,2215.1,31,CUPBOARD 3 DRAWER MA CAMPAGNE,0.3875,0.8369142126624103,B
21519,2214.32,75,GIN & TONIC DIET GREETING CARD ,0.9375,0.8370990353855077,B
22755,2213.91,44,SMALL PURPLE BABUSHKA NOTEBOOK ,0.55,0.8372838238871212,B
79072,2209.25,15,TEATIME CAKE TIN WITH HANDLE,0.1875,0.8374682234323554,B
22480,2207.8,59,RED TEA TOWEL CLASSIC DESIGN,0.7375,0.8376525019503901,B
23135,2207.18,9,SMALL ZINC HEART WALL ORGANISER,0.1125,0.8378367287188635,B
84519A,2204.44,66,TOMATO CHARLIE+LOLA COASTER SET,0.825,0.8380207267876634,B
22217,2203.43,66,T-LIGHT HOLDER HANGING LACE,0.825,0.8382046405547586,B
21820,2195.4900000000002,40,GLITTER HEART GARLAND WITH BELLS ,0.5,0.8383878915936027,B
20960,2195.22,55,WATERMELON BATH SPONGE,0.6875,0.8385711200963476,B
21187,2191.31,52,WHITE BELL HONEYCOMB PAPER GARLAND ,0.65,0.8387540222429889,B
20956,2180.85,47,PORCELAIN T-LIGHT HOLDERS ASSORTED,0.5875,0.8389360513244527,B
22601,2179.89,29,CHRISTMAS RETROSPOT ANGEL WOOD,0.3625,0.8391180002775639,B
20752,2177.98,70,RETRO BLUE SPOTTY WASHING UP GLOVES,0.875,0.8392997898086397,B
22892,2170.46,34,SALT AND PEPPER SHAKERS TOADSTOOLS,0.425,0.8394809516676186,B
21990,2166.73,63,MODERN FLORAL STATIONERY SET,0.7875,0.8396618021945601,B
22531,2165.97,61,MAGIC DRAWING SLATE CIRCUS PARADE  ,0.7625,0.8398425892865555,B
22372,2162.81,60,AIRLINE BAG VINTAGE WORLD CHAMPION ,0.75,0.8400231126227231,B
22596,2158.7,18,CHRISTMAS STAR WISH LIST CHALKBOARD,0.225,0.84020329290938,B
22930,2157.34,25,BAKING MOULD HEART MILK CHOCOLATE,0.3125,0.8403833596808706,B
15058C,2157.0,37,ICE CREAM DESIGN GARDEN PARASOL,0.4625,0.8405633980735696,B
21693,2156.88,49,SMALL HAMMERED SILVER CANDLEPOT ,0.6125,0.8407434264502245,B
85116,2149.63,59,BLACK CANDELABRA T-LIGHT HOLDER,0.7375,0.8409228496908817,B
84031B,2147.4700000000003,49,CHARLIE LOLA BLUE HOT WATER BOTTLE ,0.6125,0.8411020926427452,B
22933,2144.55,19,BAKING MOULD EASTER EGG MILK CHOC,0.2375,0.8412810918708687,B
21188,2143.1200000000003,61,3D HEARTS  HONEYCOMB PAPER GARLAND,0.7625,0.8414599717411334,B
22450,2140.87,45,SILK PURSE RUSSIAN DOLL BLUE,0.5625,0.8416386638105712,B
21408,2140.86,60,SPOTTY PINK DUCK DOORSTOP,0.75,0.8418173550453386,B
21686,2140.54,22,MEDINA STAMPED METAL STOOL,0.275,0.8419960195706552,B
22176,2129.4,69,BLUE OWL SOFT TOY,0.8625,0.8421737542732111,B
22066,2126.43,62,LOVE HEART TRINKET POT,0.775,0.8423512410786755,B
84510A,2125.29,77,SET OF 4 ENGLISH ROSE COASTERS,0.9625,0.842528632731721,B
22076,2124.6299999999997,72,6 RIBBONS EMPIRE  ,0.9,0.842705969296524,B
22067,2124.23,69,CHOC TRUFFLE GOLD TRINKET POT ,0.8625,0.8428832724745133,B
84469,2124.06,11,ROSE DES PADDED FLOOR CUSHION,0.1375,0.8430605614631069,B
22472,2124.02,52,TV DINNER TRAY DOLLY GIRL,0.65,0.843237847113019,B
21214,2120.37,34,SET OF 72 IVORY PAPER DOILIES,0.425,0.8434148281082563,B
22773,2116.08,34,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,0.425,0.8435914510299172,B
85099b,2111.64,10,JUMBO BAG RED RETROSPOT,0.125,0.8437677033579464,B
22573,2109.13,27,STAR WOODEN CHRISTMAS DECORATION,0.3375,0.8439437461837198,B
21826,2107.89,60,EIGHT PIECE DINOSAUR SET,0.75,0.8441196855103709,B
22494,2107.07,72,EMERGENCY FIRST AID TIN ,0.9,0.8442955563940538,B
22733,2106.5099999999998,18,3D STICKERS TRADITIONAL CHRISTMAS ,0.225,0.8444713805361976,B
22687,2104.54,18,DOORMAT CHRISTMAS VILLAGE,0.225,0.8446470402482842,B
84828,2103.09,66,JUNGLE POPSICLES ICE LOLLY HOLDERS,0.825,0.8448225789331711,B
82578,2100.8700000000003,75,KITCHEN METAL SIGN,0.9375,0.8449979323212422,B
22398,2099.38,56,MAGNETS PACK OF 4 SWALLOWS,0.7,0.8451731613434325,B
23300,2083.0299999999997,6,GARDENERS KNEELING PAD CUP OF TEA ,0.075,0.8453470256796141,B
84596F,2083.0,74,SMALL MARSHMALLOWS PINK BOWL,0.925,0.8455208875117847,B
22951,2080.8900000000003,39,72 CAKE CASES DOLLY GIRL DESIGN,0.4875,0.8456945732285132,B
21747,2072.06,52,SMALL SKULL WINDMILL,0.65,0.84586752193133,B
22754,2069.79,42,SMALL RED BABUSHKA NOTEBOOK ,0.525,0.8460402811639791,B
22434,2067.5,52,BALLOON PUMP WITH 10 BALLOONS,0.65,0.8462128492571201,B
22713,2063.83,54,CARD I LOVE LONDON ,0.675,0.8463851110262457,B
22325,2062.05,56,MOBILE VINTAGE HEARTS ,0.7,0.8465572242240506,B
22251,2061.17,67,BIRDHOUSE DECORATION MAGIC GARDEN,0.8375,0.8467292639708652,B
21206,2057.6699999999996,64,STRAWBERRY HONEYCOMB  GARLAND ,0.8,0.8469010115830604,B
22243,2055.71,63,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",0.7875,0.8470725955998686,B
21651,2053.6299999999997,47,HANGING GLASS ETCHED TEALIGHT,0.5875,0.8472440060052457,B
85206B,2053.5499999999997,16,PINK FELT EASTER EGG BASKET,0.2,0.8474154097332601,B
84975,2048.71,47,HEART SHAPED MIRROR,0.5875,0.8475864094808292,B
22452,2042.5800000000002,46,MEASURING TAPE RUSSIAN DOLL PINK,0.575,0.8477568975754788,B
22964,2040.5600000000002,30,3 PIECE SPACEBOY COOKIE CUTTER SET,0.375,0.8479272170667194,B
22664,2036.74,45,TOY TIDY DOLLY GIRL DESIGN,0.5625,0.8480972177138894,B
22670,2023.66,43,FRENCH WC SIGN BLUE METAL,0.5375,0.8482661266122524,B
85036A,2020.6399999999999,64,GARDENIA 1 WICK MORRIS BOXED CANDLE,0.8,0.8484347834401724,B
22925,2016.5500000000002,28,BLUE GIANT GARDEN THERMOMETER,0.35,0.8486030988879226,B
90057,2015.8799999999999,14,DIAMANTE RING ASSORTED IN BOX.,0.175,0.84877135841276,B
21508,2015.77,76,VINTAGE KID DOLLY CARD ,0.95,0.8489396087562234,B
22572,2015.1299999999999,28,ROCKING HORSE GREEN CHRISTMAS ,0.35,0.8491078056807851,B
22789,2015.12,34,T-LIGHT HOLDER SWEETHEART HANGING,0.425,0.8492760017706763,B
22482,2011.88,56,BLUE TEA TOWEL CLASSIC DESIGN,0.7,0.849443927427377,B
84763,2009.79,66,ZINC FINISH 15CM PLANTER POTS,0.825,0.8496116786379762,B
22757,2006.48,42,LARGE RED BABUSHKA NOTEBOOK ,0.525,0.8497791535726923,B
85172,1999.58,56,HYACINTH BULB T-LIGHT CANDLES,0.7,0.8499460525848725,B
22190,1999.3400000000001,59,LOCAL CAFE MUG,0.7375,0.8501129315649647,B
85049D,1991.57,75,BRIGHT BLUES RIBBONS ,0.9375,0.8502791620062014,B
22445,1991.2000000000003,55,PENCIL CASE LIFE IS BEAUTIFUL,0.6875,0.8504453615646353,B
21421,1990.73,46,PORCELAIN ROSE LARGE ,0.575,0.8506115218935634,B
23175,1990.19,6,REGENCY MILK JUG PINK ,0.075,0.8507776371502928,B
47585A,1989.58,44,PINK FAIRY CAKE CUSHION COVER,0.55,0.8509437014921315,B
21204,1985.6199999999997,66,DAISIES  HONEYCOMB GARLAND ,0.825,0.8511094353045148,B
22828,1985.0,7,REGENCY MIRROR WITH SHUTTERS,0.0875,0.851275117367337,B
22500,1982.8300000000002,62,SET OF 2 TINS JARDIN DE PROVENCE,0.775,0.851440618306695,B
22208,1979.1299999999999,62,WOOD STAMP SET THANK YOU,0.775,0.8516058104180266,B
84279B,1974.8799999999999,46,CHERRY BLOSSOM DECORATIVE FLASK,0.575,0.8517706477944631,B
21465,1970.42,59,PINK FLOWER CROCHET FOOD COVER,0.7375,0.8519351129079271,B
85227,1967.08,69,SET/6 3D KIT CARDS FOR KIDS,0.8625,0.8520992992414971,B
22375,1967.02,64,AIRLINE BAG VINTAGE JET SET BROWN,0.8,0.8522634805670448,B
22145,1964.8600000000001,26,CHRISTMAS CRAFT HEART STOCKING ,0.325,0.8524274816037989,B
21682,1961.46,61,LARGE MEDINA STAMPED METAL BOWL ,0.7625,0.8525911988526368,B
21808,1960.61,23,"CHRISTMAS GARLAND STARS,TREES",0.2875,0.8527548451544956,B
84795B,1960.3300000000002,39,SUNSET CHECK HAMMOCK,0.4875,0.8529184680855849,B
22863,1959.49,35,SOAP DISH BROCANTE,0.4375,0.8530820209043655,B
37502,1959.13,29,TEA TIME MUG IN GIFT BOX,0.3625,0.8532455436750138,B
21211,1956.8899999999999,66,SET OF 72 SKULL PAPER  DOILIES,0.825,0.8534088794795056,B
21705,1950.7399999999998,34,BAG 500g SWIRLY MARBLES,0.425,0.8535717019617373,B
84872A,1949.6399999999999,32,TEATIME FUNKY FLOWER BACKPACK FOR 2,0.4,0.8537344326302313,B
84670,1949.34,44,JAPANESE CROCHETED ANIMAL,0.55,0.853897138258615,B
47570,1946.6100000000001,19,ENGLISH ROSE TABLE CLOTH,0.2375,0.8540596160219955,B
72800E,1944.26,61,4 IVORY DINNER CANDLES SILVER FLOCK,0.7625,0.8542218976378456,B
